emerald_id,name,ra,dec,z_spec,status,priority,jwst_program_id,notes,ancillary_assets,f200w,f444w
EMR-67028,JADES-1067028,189.250186,62.241385,7.151,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-67028/images/7935-obs2_ID-1067028.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1067028.jpg"", ""access_level"": ""team""}]",27.83,26.57
EMR-67340,JADES-1067340,189.268767,62.247198,5.141,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS2 Source Image"", ""storage_key"": ""targets/EMR-67340/images/7935-obs2_ID-1067340.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs2_ID-1067340.jpg"", ""access_level"": ""team""}]",28.50,27.36
EMR-72991,JADES-1072991,189.191344,62.174116,5.224,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-72991/images/7935-obs5_ID-1072991.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1072991.jpg"", ""access_level"": ""team""}]",27.60,27.04
EMR-73046,JADES-1073046,189.185372,62.174449,5.424,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-73046/images/7935-obs5_ID-1073046.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1073046.jpg"", ""access_level"": ""team""}]",28.35,28.18
EMR-73656,JADES-1073656,189.181178,62.178073,4.156,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-73656/images/7935-obs4_ID-1073656.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1073656.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-73656/images/7935-obs5_ID-1073656.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1073656.jpg"", ""access_level"": ""team""}]",27.05,27.05
EMR-73841,JADES-1073841,189.177819,62.179036,6.45,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-73841/images/7935-obs4_ID-1073841.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1073841.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-73841/images/7935-obs5_ID-1073841.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1073841.jpg"", ""access_level"": ""team""}]",28.38,28.43
EMR-73849,JADES-1073849,189.20452,62.179143,4.679,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-73849/images/7935-obs5_ID-1073849.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1073849.jpg"", ""access_level"": ""team""}]",26.58,26.46
EMR-73977,JADES-1073977,189.185503,62.179807,6.763,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-73977/images/7935-obs4_ID-1073977.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1073977.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-73977/images/7935-obs5_ID-1073977.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1073977.jpg"", ""access_level"": ""team""}]",27.79,27.48
EMR-74200,JADES-1074200,189.210829,62.181218,5.78,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74200/images/7935-obs5_ID-1074200.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074200.jpg"", ""access_level"": ""team""}]",26.40,25.95
EMR-74298,JADES-1074298,189.194671,62.181718,5.179,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-74298/images/7935-obs4_ID-1074298.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1074298.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74298/images/7935-obs5_ID-1074298.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074298.jpg"", ""access_level"": ""team""}]",27.41,26.92
EMR-74355,JADES-1074355,189.179116,62.181964,4.03,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74355/images/7935-obs5_ID-1074355.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074355.jpg"", ""access_level"": ""team""}]",27.28,27.30
EMR-74357,JADES-1074357,189.179315,62.182014,4.026,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-74357/images/7935-obs4_ID-1074357.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1074357.jpg"", ""access_level"": ""team""}]",26.13,26.13
EMR-74523,JADES-1074523,189.211624,62.182593,7.133,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74523/images/7935-obs5_ID-1074523.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074523.jpg"", ""access_level"": ""team""}]",27.64,27.43
EMR-74618,JADES-1074618,189.190605,62.183294,5.182,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-74618/images/7935-obs4_ID-1074618.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1074618.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74618/images/7935-obs5_ID-1074618.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074618.jpg"", ""access_level"": ""team""}]",27.32,27.01
EMR-74755,JADES-1074755,189.211563,62.183743,5.782,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74755/images/7935-obs5_ID-1074755.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074755.jpg"", ""access_level"": ""team""}]",27.32,26.90
EMR-74777,JADES-1074777,189.169606,62.183862,5.187,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-74777/images/7935-obs4_ID-1074777.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1074777.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74777/images/7935-obs5_ID-1074777.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074777.jpg"", ""access_level"": ""team""}]",27.07,26.73
EMR-74850,JADES-1074850,189.177493,62.184545,5.181,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-74850/images/7935-obs4_ID-1074850.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1074850.jpg"", ""access_level"": ""team""}]",26.24,25.59
EMR-74905,JADES-1074905,189.184208,62.185066,4.427,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-74905/images/7935-obs4_ID-1074905.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1074905.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-74905/images/7935-obs5_ID-1074905.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1074905.jpg"", ""access_level"": ""team""}]",27.35,27.65
EMR-75026,JADES-1075026,189.220826,62.185698,4.425,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75026/images/7935-obs5_ID-1075026.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075026.jpg"", ""access_level"": ""team""}]",26.02,24.98
EMR-75052,JADES-1075052,189.173042,62.185559,5.183,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-75052/images/7935-obs4_ID-1075052.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1075052.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75052/images/7935-obs5_ID-1075052.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075052.jpg"", ""access_level"": ""team""}]",28.01,27.42
EMR-75196,JADES-1075196,189.191374,62.186412,4.427,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75196/images/7935-obs5_ID-1075196.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075196.jpg"", ""access_level"": ""team""}]",26.34,26.25
EMR-75221,JADES-1075221,189.21583,62.18649,5.183,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75221/images/7935-obs5_ID-1075221.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075221.jpg"", ""access_level"": ""team""}]",26.57,25.42
EMR-75274,JADES-1075274,189.175676,62.186683,5.188,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-75274/images/7935-obs4_ID-1075274.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1075274.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75274/images/7935-obs5_ID-1075274.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075274.jpg"", ""access_level"": ""team""}]",26.01,25.31
EMR-75363,JADES-1075363,189.1786,62.187211,5.506,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-75363/images/7935-obs4_ID-1075363.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1075363.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75363/images/7935-obs5_ID-1075363.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075363.jpg"", ""access_level"": ""team""}]",27.18,26.15
EMR-75720,JADES-1075720,189.20249,62.188883,4.619,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-75720/images/7935-obs4_ID-1075720.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1075720.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75720/images/7935-obs5_ID-1075720.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075720.jpg"", ""access_level"": ""team""}]",27.46,27.77
EMR-75816,JADES-1075816,189.217363,62.189589,5.301,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-75816/images/7935-obs4_ID-1075816.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1075816.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-75816/images/7935-obs5_ID-1075816.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1075816.jpg"", ""access_level"": ""team""}]",27.75,27.40
EMR-75817,JADES-1075817,189.217193,62.189625,5.294,queued,high,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-75817/images/7935-obs4_ID-1075817.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1075817.jpg"", ""access_level"": ""team""}]",27.75,27.40
EMR-76026,JADES-1076026,189.203677,62.190502,4.433,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-76026/images/7935-obs4_ID-1076026.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1076026.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-76026/images/7935-obs5_ID-1076026.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1076026.jpg"", ""access_level"": ""team""}]",26.72,26.76
EMR-76482,JADES-1076482,189.213989,62.192405,4.041,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-76482/images/7935-obs5_ID-1076482.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1076482.jpg"", ""access_level"": ""team""}]",26.60,26.44
EMR-76741,JADES-1076741,189.219461,62.193885,4.218,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-76741/images/7935-obs4_ID-1076741.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1076741.jpg"", ""access_level"": ""team""}]",25.85,26.32
EMR-76753,JADES-1076753,189.254063,62.193746,5.185,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-76753/images/7935-obs5_ID-1076753.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1076753.jpg"", ""access_level"": ""team""}]",29.14,28.48
EMR-76758,JADES-1076758,189.198444,62.193582,4.618,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-76758/images/7935-obs5_ID-1076758.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1076758.jpg"", ""access_level"": ""team""}]",28.03,28.25
EMR-76935,JADES-1076935,189.186069,62.195339,4.427,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-76935/images/7935-obs5_ID-1076935.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1076935.jpg"", ""access_level"": ""team""}]",26.97,27.41
EMR-76944,JADES-1076944,189.16991,62.194425,4.146,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-76944/images/7935-obs4_ID-1076944.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1076944.jpg"", ""access_level"": ""team""}]",28.01,28.35
EMR-77112,JADES-1077112,189.216823,62.195807,5.188,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-77112/images/7935-obs4_ID-1077112.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1077112.jpg"", ""access_level"": ""team""}]",26.82,26.08
EMR-77240,JADES-1077240,189.235365,62.196213,4.448,queued,medium,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-77240/images/7935-obs4_ID-1077240.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1077240.jpg"", ""access_level"": ""team""}]",28.01,28.55
EMR-77346,JADES-1077346,189.253816,62.197021,5.224,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77346/images/7935-obs5_ID-1077346.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077346.jpg"", ""access_level"": ""team""}]",27.63,26.82
EMR-77434,JADES-1077434,189.20888,62.197361,5.376,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-77434/images/7935-obs4_ID-1077434.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1077434.jpg"", ""access_level"": ""team""}]",27.88,27.33
EMR-77449,JADES-1077449,189.244549,62.197489,5.18,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77449/images/7935-obs5_ID-1077449.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077449.jpg"", ""access_level"": ""team""}]",29.63,28.57
EMR-77545,JADES-1077545,189.20396,62.198007,4.425,queued,medium,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-77545/images/7935-obs4_ID-1077545.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1077545.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77545/images/7935-obs5_ID-1077545.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077545.jpg"", ""access_level"": ""team""}]",25.86,26.04
EMR-77708,JADES-1077708,189.155513,62.200111,5.455,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77708/images/7935-obs5_ID-1077708.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077708.jpg"", ""access_level"": ""team""}]",26.81,25.86
EMR-77852,JADES-1077852,189.265703,62.199264,5.221,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77852/images/7935-obs5_ID-1077852.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077852.jpg"", ""access_level"": ""team""}]",27.26,27.05
EMR-77854,JADES-1077854,189.265419,62.199369,5.221,queued,high,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77854/images/7935-obs5_ID-1077854.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077854.jpg"", ""access_level"": ""team""}]",26.45,25.21
EMR-77864,JADES-1077864,189.216164,62.19946,4.022,queued,low,7935,high EW OIII + Hb,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-77864/images/7935-obs4_ID-1077864.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1077864.jpg"", ""access_level"": ""team""}]",27.75,28.16
EMR-77909,JADES-1077909,189.265099,62.199632,5.22,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77909/images/7935-obs5_ID-1077909.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077909.jpg"", ""access_level"": ""team""}]",27.54,27.05
EMR-77917,JADES-1077917,189.22025,62.199681,5.184,queued,high,7935,NIRSpec UV O+C,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-77917/images/7935-obs4_ID-1077917.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1077917.jpg"", ""access_level"": ""team""}]",29.12,26.48
EMR-77966,JADES-1077966,189.257811,62.199984,5.301,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-77966/images/7935-obs5_ID-1077966.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1077966.jpg"", ""access_level"": ""team""}]",27.68,26.90
EMR-78393,JADES-1078393,189.245417,62.201795,5.78,queued,medium,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-78393/images/7935-obs5_ID-1078393.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1078393.jpg"", ""access_level"": ""team""}]",27.39,27.06
EMR-78398,JADES-1078398,189.242491,62.201839,4.656,queued,low,7935,,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-78398/images/7935-obs4_ID-1078398.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1078398.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-78398/images/7935-obs5_ID-1078398.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1078398.jpg"", ""access_level"": ""team""}]",26.36,25.94
EMR-78455,JADES-1078455,189.231958,62.202326,6.55,queued,high,7935,-1,"[{""asset_type"": ""image"", ""label"": ""OBS4 Source Image"", ""storage_key"": ""targets/EMR-78455/images/7935-obs4_ID-1078455.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs4_ID-1078455.jpg"", ""access_level"": ""team""}, {""asset_type"": ""image"", ""label"": ""OBS5 Source Image"", ""storage_key"": ""targets/EMR-78455/images/7935-obs5_ID-1078455.jpg"", ""preview_url"": ""/api/targets/image?file=7935-obs5_ID-1078455.jpg"", ""access_level"": ""team""}]",27.37,26.95
